ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,13.01%
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,10.93%
305,Number of Islands II,/problems/number-of-islands-ii,Y,39.4%,Hard,19.32%
312,Burst Balloons,/problems/burst-balloons,N,56.8%,Hard,40.85%
322,Coin Change,/problems/coin-change,N,41.6%,Medium,0.8%
332,Reconstruct Itinerary,/problems/reconstruct-itinerary,N,41.0%,Hard,6.7%
341,Flatten Nested List Iterator,/problems/flatten-nested-list-iterator,N,61.6%,Medium,7.42%
345,Reverse Vowels of a String,/problems/reverse-vowels-of-a-string,N,49.7%,Easy,2.61%
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,3.26%
354,Russian Doll Envelopes,/problems/russian-doll-envelopes,N,38.3%,Hard,13.01%
361,Bomb Enemy,/problems/bomb-enemy,Y,50.9%,Medium,68.74%
362,Design Hit Counter,/problems/design-hit-counter,Y,68.4%,Medium,15.68%
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,61.6%,Medium,3.94%
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,24.86%
384,Shuffle an Array,/problems/shuffle-an-array,N,57.7%,Medium,24.57%
387,First Unique Character in a String,/problems/first-unique-character-in-a-string,N,59.0%,Easy,2.24%
392,Is Subsequence,/problems/is-subsequence,N,49.0%,Easy,0.67%
394,Decode String,/problems/decode-string,N,57.6%,Medium,9.67%
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,49.77%
412,Fizz Buzz,/problems/fizz-buzz,N,68.9%,Easy,0.8%
414,Third Maximum Number,/problems/third-maximum-number,N,32.6%,Easy,2.43%
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,46.6%,Medium,1.85%
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,20.78%
465,Optimal Account Balancing,/problems/optimal-account-balancing,Y,49.3%,Hard,62.34%
474,Ones and Zeroes,/problems/ones-and-zeroes,N,46.7%,Medium,8.31%
494,Target Sum,/problems/target-sum,N,45.6%,Medium,2.93%
529,Minesweeper,/problems/minesweeper,N,65.5%,Medium,38.07%
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,1.03%
564,Find the Closest Palindrome,/problems/find-the-closest-palindrome,N,21.9%,Hard,94.96%
581,Shortest Unsorted Continuous Subarray,/problems/shortest-unsorted-continuous-subarray,N,36.3%,Medium,8.97%
586,Customer Placing the Largest Number of Orders,/problems/customer-placing-the-largest-number-of-orders,N,72.1%,Easy,2.73%
662,Maximum Width of Binary Tree,/problems/maximum-width-of-binary-tree,N,40.6%,Medium,3.96%
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,37.09%
698,Partition to K Equal Sum Subsets,/problems/partition-to-k-equal-sum-subsets,N,40.8%,Medium,5.62%
721,Accounts Merge,/problems/accounts-merge,N,56.4%,Medium,9.24%
729,My Calendar I,/problems/my-calendar-i,N,57.2%,Medium,27.38%
731,My Calendar II,/problems/my-calendar-ii,N,54.8%,Medium,13.82%
752,Open the Lock,/problems/open-the-lock,N,55.5%,Medium,8.08%
759,Employee Free Time,/problems/employee-free-time,Y,71.7%,Hard,11.96%
428,Serialize and Deserialize N-ary Tree,/problems/serialize-and-deserialize-n-ary-tree,Y,65.5%,Hard,13.82%
427,Construct Quad Tree,/problems/construct-quad-tree,N,66.3%,Medium,75.99%
767,Reorganize String,/problems/reorganize-string,N,52.8%,Medium,18.39%
773,Sliding Puzzle,/problems/sliding-puzzle,N,63.9%,Hard,13.4%
704,Binary Search,/problems/binary-search,N,55.1%,Easy,1.52%
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,4.03%
815,Bus Routes,/problems/bus-routes,N,45.7%,Hard,100.0%
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,4.59%
855,Exam Room,/problems/exam-room,N,43.4%,Medium,62.34%
528,Random Pick with Weight,/problems/random-pick-with-weight,N,46.1%,Medium,5.69%
902,Numbers At Most N Given Digit Set,/problems/numbers-at-most-n-given-digit-set,N,41.4%,Hard,40.85%
930,Binary Subarrays With Sum,/problems/binary-subarrays-with-sum,N,51.0%,Medium,29.62%
934,Shortest Bridge,/problems/shortest-bridge,N,54.0%,Medium,8.62%
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,N,52.7%,Easy,11.01%
981,Time Based Key-Value Store,/problems/time-based-key-value-store,N,53.4%,Medium,3.86%
986,Interval List Intersections,/problems/interval-list-intersections,N,71.4%,Medium,12.07%
994,Rotting Oranges,/problems/rotting-oranges,N,52.5%,Medium,5.26%
1002,Find Common Characters,/problems/find-common-characters,N,68.3%,Easy,7.54%
1008,Construct Binary Search Tree from Preorder Traversal,/problems/construct-binary-search-tree-from-preorder-traversal,N,81.0%,Medium,5.84%
1152,Analyze User Website Visit Pattern,/problems/analyze-user-website-visit-pattern,Y,43.3%,Medium,9.06%
1044,Longest Duplicate Substring,/problems/longest-duplicate-substring,N,30.6%,Hard,18.49%
1095,Find in Mountain Array,/problems/find-in-mountain-array,N,35.8%,Hard,13.2%
1328,Break a Palindrome,/problems/break-a-palindrome,N,53.2%,Medium,7.13%
1428,Leftmost Column with at Least a One,/problems/leftmost-column-with-at-least-a-one,Y,53.0%,Medium,88.55%
1281,Subtract the Product and Sum of Digits of an Integer,/problems/subtract-the-product-and-sum-of-digits-of-an-integer,N,86.7%,Easy,1.92%
1293,Shortest Path in a Grid with Obstacles Elimination,/problems/shortest-path-in-a-grid-with-obstacles-elimination,N,45.6%,Hard,12.92%
1344,Angle Between Hands of a Clock,/problems/angle-between-hands-of-a-clock,N,63.4%,Medium,13.4%
1351,Count Negative Numbers in a Sorted Matrix,/problems/count-negative-numbers-in-a-sorted-matrix,N,75.2%,Easy,4.03%
1402,Reducing Dishes,/problems/reducing-dishes,N,72.0%,Hard,15.52%
1423,Maximum Points You Can Obtain from Cards,/problems/maximum-points-you-can-obtain-from-cards,N,52.3%,Medium,6.12%
1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit,N,48.0%,Medium,71.98%
1531,String Compression II,/problems/string-compression-ii,N,49.9%,Hard,25.05%
1515,Best Position for a Service Centre,/problems/best-position-for-a-service-centre,N,38.0%,Hard,54.67%
1743,Restore the Array From Adjacent Pairs,/problems/restore-the-array-from-adjacent-pairs,N,68.7%,Medium,23.62%
1740,Find Distance in a Binary Tree,/problems/find-distance-in-a-binary-tree,Y,68.8%,Medium,21.24%
1838,Frequency of the Most Frequent Element,/problems/frequency-of-the-most-frequent-element,N,38.6%,Medium,35.17%
1861,Rotating the Box,/problems/rotating-the-box,N,64.7%,Medium,23.77%
1842,Next Palindrome Using Same Digits,/problems/next-palindrome-using-same-digits,Y,53.5%,Hard,82.15%
1929,Concatenation of Array,/problems/concatenation-of-array,N,91.3%,Easy,2.79%
2023,Number of Pairs of Strings With Concatenation Equal to Target,/problems/number-of-pairs-of-strings-with-concatenation-equal-to-target,N,72.9%,Medium,27.27%
2134,Minimum Swaps to Group All 1's Together II,/problems/minimum-swaps-to-group-all-1s-together-ii,N,50.7%,Medium,22.97%
2187,Minimum Time to Complete Trips,/problems/minimum-time-to-complete-trips,N,32.0%,Medium,58.39%
2235,Add Two Integers,/problems/add-two-integers,N,89.5%,Easy,1.07%
2333,Minimum Sum of Squared Difference,/problems/minimum-sum-of-squared-difference,N,25.5%,Medium,21.24%
