ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,29.91%
122,Best Time to Buy and Sell Stock II,/problems/best-time-to-buy-and-sell-stock-ii,N,63.4%,Medium,3.02%
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,38.5%,Hard,3.8%
125,Valid Palindrome,/problems/valid-palindrome,N,43.7%,Easy,9.74%
127,Word Ladder,/problems/word-ladder,N,36.7%,Hard,5.73%
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,48.9%,Medium,8.62%
134,Gas Station,/problems/gas-station,N,45.1%,Medium,6.63%
135,Candy,/problems/candy,N,40.8%,Hard,29.53%
136,Single Number,/problems/single-number,N,70.1%,Easy,5.09%
137,Single Number II,/problems/single-number-ii,N,57.9%,Medium,18.8%
138,Copy List with Random Pointer,/problems/copy-list-with-random-pointer,N,50.6%,Medium,12.59%
139,Word Break,/problems/word-break,N,45.5%,Medium,23.46%
141,Linked List Cycle,/problems/linked-list-cycle,N,46.9%,Easy,5.15%
143,Reorder List,/problems/reorder-list,N,51.2%,Medium,15.86%
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,10.89%
152,Maximum Product Subarray,/problems/maximum-product-subarray,N,34.9%,Medium,9.36%
155,Min Stack,/problems/min-stack,N,51.9%,Medium,2.93%
162,Find Peak Element,/problems/find-peak-element,N,46.2%,Medium,7.02%
167,Two Sum II - Input Array Is Sorted,/problems/two-sum-ii-input-array-is-sorted,N,60.0%,Medium,7.72%
169,Majority Element,/problems/majority-element,N,63.9%,Easy,9.52%
174,Dungeon Game,/problems/dungeon-game,N,37.3%,Hard,38.37%
175,Combine Two Tables,/problems/combine-two-tables,N,73.1%,Easy,2.87%
179,Largest Number,/problems/largest-number,N,34.1%,Medium,8.0%
180,Consecutive Numbers,/problems/consecutive-numbers,N,46.8%,Medium,11.07%
189,Rotate Array,/problems/rotate-array,N,39.2%,Medium,3.9%
191,Number of 1 Bits,/problems/number-of-1-bits,N,65.0%,Easy,12.87%
198,House Robber,/problems/house-robber,N,48.8%,Medium,4.08%
199,Binary Tree Right Side View,/problems/binary-tree-right-side-view,N,61.2%,Medium,8.5%
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,20.85%
202,Happy Number,/problems/happy-number,N,54.4%,Easy,3.53%
205,Isomorphic Strings,/problems/isomorphic-strings,N,42.6%,Easy,8.5%
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,3.13%
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,2.42%
213,House Robber II,/problems/house-robber-ii,N,40.7%,Medium,9.27%
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,65.8%,Medium,10.13%
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,10.98%
219,Contains Duplicate II,/problems/contains-duplicate-ii,N,42.3%,Easy,9.4%
221,Maximal Square,/problems/maximal-square,N,44.6%,Medium,17.04%
227,Basic Calculator II,/problems/basic-calculator-ii,N,42.2%,Medium,19.9%
